"","STREET_ID","left_begin","left_end","right_begin","right_end","STREET","longitude","latitude","scaled_Count_Less1"
"2064",12573536,201,215,200,210,"N GEDDES ST",-76.1707011902955,43.0501479117892,4.74725274725275
"2065",12577967,401,499,400,498,"N TOWNSEND ST",-76.1466348753643,43.0544073842964,8.20879120879121
"2066",12574859,1001,1099,1000,1098,"MILTON AVE",-76.1927916945648,43.0567773364555,1.38461538461538
"2067",12578181,601,611,600,610,"S BEECH ST",-76.1235380962497,43.0436333653724,3.75824175824176
"2068",12577585,601,619,600,618,"COMSTOCK AVE",-76.1301826234838,43.0404811467422,3.56043956043956
"2069",12573791,701,799,700,798,"W GENESEE ST",-76.1630680961035,43.0534639051974,8.01098901098901
"2070",12578229,1001,1099,1000,1098,"ERIE BLVD E",-76.1364592117717,43.0507098924647,6.72527472527473
"2071",12573841,101,119,100,118,"TRACY ST",-76.1591144357964,43.0510043030121,8.01098901098901
"2072",13009802,149,199,140,198,"CONAN ST",-76.149706308204,43.01065621444,2.37362637362637
"2073",12563572,303,305,302,304,"DORWIN AVE",-76.1499498752541,42.9851381670671,0.494505494505495
"2074",13001401,31,49,30,48,"N TOWNSEND ST FROM WB I 690 RAMP",-76.1422364411951,43.0518029371673,7.61538461538461
"2075",12573782,201,299,200,298,"LEAVENWORTH AVE",-76.1631212799288,43.0520248088085,7.71428571428571
"2076",12578312,1601,1641,0,0,"ERIE BLVD E",-76.1234483659877,43.0493415630822,3.65934065934066
"2077",12577960,201,299,200,298,"E LAUREL ST",-76.1515044802036,43.0563112190292,8.20879120879121
"2078",12577959,601,699,600,698,"N STATE ST",-76.1515044802036,43.0563112190292,8.20879120879121
"2079",12580019,0,0,700,798,"N MCBRIDE ST",-76.1465813340414,43.0568279852642,8.10989010989011
"2080",12578821,1701,1799,1700,1798,"BURNET AVE",-76.1130550394303,43.0566813272144,3.26373626373626
"2081",12572825,401,417,400,416,"EMERSON AVE",-76.1857294793126,43.0508033846833,2.86813186813187
"2082",13001855,35,39,34,38,"N MCBRIDE ST TO EB I 690 RAMP",-76.1422329390868,43.0513218579627,7.81318681318681
"2083",12572811,501,599,500,598,"WILLIS AVE",-76.1906520697617,43.0501844132445,1.78021978021978
"2084",12578218,201,299,200,298,"LOMBARD AVE",-76.123471560398,43.0487634326841,3.65934065934066
"2085",13001839,1763,1763,1764,1764,"EB I 690",-76.1220257999771,43.0532606420256,3.16483516483516
"2086",13001840,1751,1755,1750,1754,"WB I 690",-76.1244283745458,43.0526846972219,3.65934065934066
"2087",12572826,301,399,300,398,"EMERSON AVE",-76.1850553774174,43.0498304488546,3.16483516483516
"2088",12577829,101,105,100,104,"E WATER ST",-76.1521856660173,43.0505352123375,8.50549450549451
"2089",12578752,201,285,200,284,"FENWAY DR",-76.1105601751483,43.0483021228348,3.06593406593407
"2090",12573624,701,799,700,798,"W FAYETTE ST",-76.1640054246959,43.047507325965,5.83516483516483
"2091",12573451,901,999,900,998,"ERIE BLVD W",-76.1731203371636,43.0480846381008,4.54945054945055
"2092",12578119,1301,1399,1300,1398,"E ADAMS ST",-76.1303716373965,43.0426170902635,4.05494505494505
"2093",12578739,323,331,0,0,"GENESEE PARK DR",-76.1089410159367,43.0446736533895,2.76923076923077
"2094",12578292,301,399,300,398,"ELM ST",-76.1300909087891,43.0520592062509,4.25274725274725
"2095",12572713,101,199,100,198,"CODY AVE",-76.1885645719168,43.0454162917984,3.36263736263736
"2096",13002426,11,29,10,28,"NB I 81 TO WB I 690",-76.1456938159056,43.0514110701818,8.20879120879121
"2097",12578247,151,199,152,198,"LODI ST",-76.1316689831284,43.0516340036458,4.94505494505495
"2098",12579005,901,999,900,998,"HAZELWOOD AVE",-76.092215860817,43.0519799664507,1.48351648351648
"2099",12577686,301,399,300,398,"E JEFFERSON ST",-76.1487621501191,43.0470306656881,7.71428571428571
"2100",12578049,401,499,400,498,"HAWLEY AVE",-76.1391224543407,43.0532804093081,7.71428571428571
"2101",12579381,101,117,100,108,"STONERIDGE DR",-76.080264508996,43.0391386027548,0.395604395604396
"2102",12578225,319,325,318,324,"LOMBARD AVE",-76.1199719761637,43.0488881053837,4.25274725274725
"2103",12572823,401,499,400,498,"SCHUYLER ST",-76.1850553774174,43.0498304488546,3.16483516483516
"2104",12578213,1905,1999,1904,1998,"E GENESEE ST",-76.1212321644015,43.0459755447961,3.85714285714286
"2105",12579584,101,101,100,104,"RADCLIFFE RD",-76.0827225481164,43.0439940124595,0.692307692307692
"2106",13001367,0,0,2,18,"PEARL ST TO NB I 81 RAMP",-76.1508654868738,43.0542937758294,8.10989010989011
"2107",12578319,1737,1799,0,0,"ERIE BLVD E",-76.1201417119906,43.0499384053776,4.05494505494505
"2108",13002343,1,49,2,48,"WEST ST TO ADAMS ST RAMP",-76.1575228726892,43.0416698509171,5.93406593406593
"2109",13002369,401,421,400,420,"TULLY ST",-76.1612137263395,43.0450201418555,6.32967032967033
"2110",12577665,27,49,26,48,"MONROE ST",-76.1448523841022,43.0416386488605,5.73626373626374
"2111",12578657,101,199,100,198,"ROCKFORD DR",-76.1018032496014,43.0396293343526,1.68131868131868
"2112",12578939,101,199,100,198,"PHILLIPS RD",-76.0935590883938,43.0468659682088,1.38461538461538
"2113",12578775,701,711,610,698,"SEELEY RD",-76.1036435164652,43.0481335998135,2.27472527472527
"2114",12572526,2401,2401,2400,2412,"W GENESEE ST",-76.2017813961688,43.0470981225715,1.18681318681319
"2115",12580334,101,111,100,112,"PATTISON ST",-76.1282953049846,43.0602531815344,4.64835164835165
"2116",12575093,201,219,128,218,"SPENCER ST",-76.1576563568669,43.060637116974,8.6043956043956
"2117",12580017,1501,1599,1500,1598,"LODI ST",-76.1486326239439,43.0607827889268,8.7032967032967
"2118",12575127,301,309,300,308,"E DIVISION ST",-76.1531172152779,43.0605184759536,8.30769230769231
"2119",12573749,301,399,300,398,"S CLINTON ST",-76.1535626752591,43.0486947955081,8.30769230769231
"2120",12578948,1201,1299,1200,1298,"SALT SPRINGS RD",-76.0936157588615,43.0477370427389,1.48351648351648
"2121",12573903,301,399,300,398,"N CLINTON ST",-76.1535054141816,43.0523782143337,8.9010989010989
"2122",12573902,201,299,200,298,"W WILLOW ST",-76.1535054141816,43.0523782143337,8.9010989010989
"2123",12578027,201,299,200,298,"CATHERINE ST",-76.1420947396693,43.0522382240127,7.91208791208791
"2124",12580320,1001,1099,1000,1098,"JAMES ST",-76.1345493260725,43.059207020147,7.02197802197802
"2125",12580319,501,599,500,598,"OAK ST",-76.1345493260725,43.059207020147,7.02197802197802
"2126",12578959,201,299,200,298,"DELRAY AVE",-76.1002636518928,43.0498972520022,1.68131868131868
"2127",12572715,611,619,610,620,"ULSTER ST",-76.1894160294952,43.0466371550488,3.06593406593407
"2128",12578254,101,109,100,108,"LODI ST",-76.1306211826887,43.050637239037,4.05494505494505
"2129",13020303,443,479,442,478,"W GENESEE ST",-76.1574808231607,43.053006055047,9
"2130",13010395,129,129,126,128,"HEADSON DR",-76.0847189871857,43.0548728906369,1.38461538461538
"2131",12573788,201,209,200,210,"SAND ST",-76.1676610232411,43.0549410517118,6.52747252747253
"2132",12580093,921,999,920,998,"JAMES ST",-76.1377033108051,43.0576523454887,7.12087912087912
"2133",12580396,101,199,100,198,"KINNE ST",-76.1223210273095,43.0596541275725,3.46153846153846
"2134",12581175,1101,1133,1100,1134,"S GLENCOVE RD",-76.0988591350651,43.0641099633795,2.47252747252747
"2135",12574847,1301,1311,1300,1310,"MILTON AVE",-76.199299786831,43.0595346192084,1.08791208791209
"2136",12578355,201,299,200,298,"GREENWAY AVE",-76.119295455109,43.0544174233137,2.96703296703297
"2137",12577965,501,599,500,598,"E WILLOW ST",-76.147782440018,43.0538437529904,8.20879120879121
"2138",12577955,333,399,332,398,"N SALINA ST",-76.1520873782008,43.0556189671887,8.01098901098901
"2139",13001162,1,31,2,30,"N CLINTON ST FROM SB I 81 RAMP",-76.1535782089034,43.0562565919202,8.6043956043956
"2140",13001844,1711,1717,1712,1718,"EB I 690",-76.1309552660756,43.0514399625919,4.35164835164835
"2141",13018211,1719,1723,1720,1724,"EB I 690",-76.1298264291068,43.0514557243648,3.95604395604396
"2142",13002333,421,499,420,498,"ERIE BLVD W",-76.1596846792656,43.0502561370537,7.91208791208791
"2143",12573540,301,313,300,312,"N GEDDES ST",-76.1706745156521,43.0510237922465,4.54945054945055
"2144",12572831,1615,1623,1616,1622,"W GENESEE ST",-76.1870643650873,43.0524093367217,2.57142857142857
"2145",12578967,101,199,100,198,"MELBOURNE AVE",-76.0965253727395,43.0509022699666,1.68131868131868
"2146",12578239,101,101,100,100,"WALNUT AVE",-76.1319965861944,43.0510837419001,4.84615384615385
"2147",12578912,3403,3499,3400,3498,"E GENESEE ST",-76.0916903433271,43.0426549079207,1.08791208791209
"2148",12579571,801,899,800,898,"DEMONG DR",-76.0842386223592,43.0436370256351,0.791208791208791
"2149",12578071,901,909,900,908,"LODI ST",-76.1415044779261,43.0569278316902,7.81318681318681
"2150",12577685,401,405,400,404,"MONTGOMERY ST",-76.1487621501191,43.0470306656881,7.71428571428571
"2151",13002318,201,399,200,398,"SB WEST STREET ARTERIAL",-76.1589584132499,43.0507881708552,8.10989010989011
"2152",12578013,103,199,102,198,"FORMAN AVE",-76.1399082005138,43.0503273016169,7.81318681318681
"2153",12578249,101,199,100,198,"MANILLA ST",-76.1331127891233,43.0531477446697,5.93406593406593
"2154",12572852,901,999,900,998,"MILTON AVE",-76.191740645394,43.0553215601572,1.58241758241758
"2155",12572827,301,399,300,398,"HAMILTON ST",-76.1843824777128,43.0513234080322,3.16483516483516
"2156",12579572,1601,1699,1600,1698,"SALT SPRINGS RD",-76.0845449403433,43.0449165847854,1.08791208791209
"2157",13002466,8521,8525,8520,8524,"SB I 81",-76.1456804940341,43.051140185676,8.20879120879121
"2158",12578207,101,107,100,106,"BASSETT ST",-76.1225009674348,43.0465059958789,3.75824175824176
"2159",12578705,2201,2299,2200,2298,"E GENESEE ST",-76.1168874309062,43.0455228022165,3.65934065934066
"2160",13001166,8553,8557,8552,8556,"SB I 81",-76.1515358789139,43.0536425268393,8.30769230769231
"2161",12578188,425,479,410,478,"S BEECH ST",-76.1272919929464,43.0461938957584,4.05494505494505
"2162",12577854,201,299,200,298,"E WILLOW ST",-76.1510921810454,43.052350783794,8.30769230769231
"2163",12577800,101,199,100,198,"ORANGE ALY",-76.1410425892796,43.0479371705397,6.72527472527473
"2164",12577711,301,399,300,398,"S MCBRIDE ST",-76.1438866983641,43.0485740585151,7.81318681318681
"2165",13001923,327,389,0,0,"LOMBARD AVE",-76.119741701612,43.049278984405,4.25274725274725
"2166",13002344,301,313,300,312,"W ONONDAGA ST",-76.1546680399892,43.0425821965474,6.32967032967033
"2167",12572758,201,299,200,298,"DRISCOLL AVE",-76.1964871670104,43.0531875246156,1.18681318681319
"2168",12579373,3701,3799,3700,3798,"E GENESEE ST",-76.0838161155113,43.0409811996962,0.494505494505495
"2169",12578888,201,299,200,298,"HARWOOD AVE",-76.1001379728529,43.0483059248749,1.68131868131868
"2170",12578879,101,199,100,198,"FAYETTE BLVD",-76.1037072117044,43.0489274051733,2.37362637362637
"2171",12573765,101,103,100,102,"LEAVENWORTH AVE",-76.1632223904283,43.0494178001431,6.32967032967033
"2172",12578515,0,0,100,126,"CONCORD PL",-76.1188277843244,43.0397970393368,2.96703296703297
"2173",12578253,765,799,766,798,"CANAL ST",-76.1319965861944,43.0510837419001,4.84615384615385
"2174",12578268,103,189,104,188,"N BEECH ST",-76.1276096858704,43.0510458127238,3.75824175824176
"2175",12575047,701,795,700,794,"VAN RENSSELAER ST",-76.1660815767609,43.0586803841215,6.92307692307692
"2176",12572840,501,599,500,598,"N LOWELL AVE",-76.1850959534861,43.0522574304285,2.76923076923077
"2177",12578248,101,113,100,112,"OAK ST",-76.1330589168687,43.05238067231,5.83516483516483
"2178",12578997,401,499,400,498,"LIME ST",-76.0940084648301,43.0518889590437,1.58241758241758
"2179",12577850,101,199,100,198,"E WILLOW ST",-76.1521477014924,43.0523588704395,8.8021978021978
"2180",12577981,501,599,500,598,"N MCBRIDE ST",-76.1452187293751,43.0551115768726,7.91208791208791
"2181",12577810,701,799,700,798,"MADISON ST",-76.1377815566396,43.0453717119667,5.43956043956044
"2182",12573559,1001,1099,1000,1098,"W GENESEE ST",-76.1705542199292,43.0536571231732,4.05494505494505
"2183",12578713,401,499,400,498,"ELLIS ST",-76.1136263468763,43.04725257042,3.16483516483516
"2184",12577736,101,147,100,130,"FRISBIE CT",-76.1408675187028,43.0416056084295,5.24175824175824
"2185",12578168,401,499,400,498,"CHERRY ST",-76.1235754388429,43.0454249931596,3.75824175824176
"2186",12577777,501,543,500,544,"CEDAR ST",-76.1421900452086,43.046193753172,6.52747252747253
"2187",12573679,201,219,200,218,"W ADAMS ST",-76.1527879283574,43.0425161305847,5.93406593406593
"2188",12573523,511,565,500,510,"RICHMOND AVE",-76.1746165616025,43.0502492662197,3.95604395604396
"2189",12580393,601,699,600,698,"ROBINSON ST",-76.1197628960492,43.0584967722302,3.46153846153846
"2190",12580394,701,799,700,798,"HIXSON AVE",-76.1198481851276,43.0597601523956,3.85714285714286
"2191",12578238,103,103,102,102,"WALNUT AVE",-76.1320130262904,43.0506588497574,4.45054945054945
"2192",12573504,1301,1313,1300,1312,"W GENESEE ST",-76.1789563855444,43.0527418269708,3.16483516483516
"2193",13001893,1,99,2,98,"E ADAMS ST TO NB I 81 RAMP",-76.1422702995358,43.0443871708824,5.63736263736264
"2194",12572722,301,399,300,398,"WILLIS AVE",-76.1892678510957,43.048237004527,2.47252747252747
"2195",12573204,501,599,500,598,"RICH ST",-76.1608689658892,43.0296108802188,4.54945054945055
"2196",12577822,101,111,100,112,"E WASHINGTON ST",-76.1522041405805,43.0495975435855,8.6043956043956
"2197",12578129,1001,1099,1000,1098,"E GENESEE ST",-76.1365486000593,43.046864029318,5.24175824175824
"2198",12573490,1801,1899,1800,1898,"W FAYETTE ST",-76.1834352619147,43.0521089653989,3.06593406593407
"2199",12578236,1101,1199,1100,1198,"ERIE BLVD E",-76.1342401357107,43.0506782342564,5.73626373626374
"2200",12575242,201,299,200,298,"HIAWATHA BLVD E",-76.1659934530869,43.0716695786742,3.56043956043956
"2201",13020299,231,299,230,298,"WALTON ST",-76.1569595389425,43.0479892977325,7.71428571428571
"2202",13002377,423,499,422,498,"TULLY ST",-76.1620285788606,43.0448171124502,6.32967032967033
"2203",12580675,101,199,100,198,"MAPLEHURST AVE",-76.1365742463736,43.0779499680156,2.57142857142857
"2204",13002305,401,479,400,478,"STATE FAIR BLVD",-76.1818858364041,43.054947849271,2.76923076923077
"2205",12578133,315,399,316,398,"UNIVERSITY AVE",-76.1342964513123,43.047732234099,4.84615384615385
"2206",12577804,201,299,200,298,"FORMAN AVE",-76.1399162543976,43.0494337088977,7.21978021978022
"2207",12577926,191,199,190,198,"N TOWNSEND ST",-76.1455594521202,43.0517695173597,8.30769230769231
"2208",12578748,101,117,100,120,"BLOSSOM RD",-76.1056852654074,43.0443125572302,2.27472527472527
"2209",12573561,501,535,500,534,"N GEDDES ST",-76.1705542199292,43.0536571231732,4.05494505494505
"2210",12572703,401,499,400,498,"TENNYSON AVE",-76.1854746436125,43.0456895073123,3.65934065934066
"2211",12572853,201,299,200,298,"LEWIS ST",-76.1907577983592,43.0556638754518,1.68131868131868
"2212",12575240,2001,2069,2000,2068,"PARK ST",-76.1659934530869,43.0716695786742,3.56043956043956
"2213",12573876,345,399,344,398,"W GENESEE ST",-76.1561211201903,43.0524140652925,9.1978021978022
"2214",12579594,1501,1539,1500,1538,"SALT SPRINGS RD",-76.0862763754852,43.0460507128252,1.28571428571429
"2215",12578196,299,299,298,298,"CHERRY ST",-76.123504387634,43.0470813159409,3.56043956043956
"2216",13018219,1797,1797,1796,1796,"WB I 690",-76.1157639869951,43.0548707773951,3.16483516483516
"2217",13018221,1795,1795,1796,1796,"EB I 690",-76.11575716905,43.0547419355563,3.16483516483516
"2218",13018239,8299,8299,8300,8300,"NB I 81",-76.1403234111714,43.0196413338742,1.97802197802198
"2219",12578112,701,799,700,798,"WALNUT AVE",-76.1321667349615,43.044166102877,4.74725274725275
"2220",13020295,131,199,130,198,"GIFFORD ST",-76.1540181743926,43.0436376859178,6.42857142857143
"2221",12578189,481,499,480,498,"S BEECH ST",-76.1257681919903,43.0454471241563,3.95604395604396
"2222",12577806,427,499,426,498,"IRVING AVE",-76.1377634987754,43.0461550125727,5.24175824175824
"2223",12577778,601,699,600,698,"MADISON ST",-76.1421979716466,43.0454131522011,5.83516483516483
"2224",12578157,1201,1299,1200,1298,"E FAYETTE ST",-76.1320712372605,43.0484293562269,4.35164835164835
"2225",12578090,701,713,700,712,"LODI ST",-76.1382372859744,43.0551729528181,7.81318681318681
"2226",12573455,101,137,100,136,"WALL ST",-76.1730971118742,43.0484827586557,4.64835164835165
"2227",12578224,101,101,100,100,"WESTCOTT ST",-76.1199719761637,43.0488881053837,4.25274725274725
"2228",12579564,101,109,100,108,"WILSON PL",-76.0842731621546,43.041380571567,0.692307692307692
"2229",12573901,101,199,100,198,"W GENESEE ST",-76.1521800445174,43.051271575662,8.8021978021978
"2230",12578824,501,599,500,598,"DAKIN ST",-76.1107696450135,43.0506229229113,2.96703296703297
"2231",12579375,201,219,200,226,"DEWITT RD",-76.0826797587595,43.0384978230222,0.395604395604396
"2232",12577684,221,299,220,298,"E JEFFERSON ST",-76.149338814636,43.0470421567277,7.71428571428571
"2233",12578221,103,199,102,198,"WESTCOTT ST",-76.11994150173,43.0482726934323,4.05494505494505
"2234",12578115,301,399,300,398,"MARSHALL ST",-76.1322305551288,43.0415806032934,4.25274725274725
"2235",12578749,101,149,100,150,"EAST AVE",-76.1058217595358,43.045887763458,2.37362637362637
"2236",12572809,1801,1899,1800,1898,"W GENESEE ST",-76.191340112061,43.0511587827182,1.48351648351648
"2237",12578219,129,129,128,198,"COLUMBUS AVE",-76.1213649376945,43.0485099382644,3.85714285714286
"2238",12572664,2309,2325,2308,2324,"W GENESEE ST",-76.2010239415971,43.0471570110053,1.08791208791209
"2239",12578884,0,0,0,0,"ELMCREST CENTER DRWY",-76.0999900461958,43.0468092952735,1.68131868131868
"2240",12577702,401,499,400,498,"S STATE ST",-76.1474138485404,43.0480908939239,8.01098901098901
"2241",12580164,709,721,714,718,"POND ST",-76.1495140089775,43.0686012991848,7.21978021978022
"2242",12580151,101,199,100,198,"POND LN",-76.1503038787827,43.0675228111694,7.31868131868132
"2243",13002317,1,99,2,98,"PARK AVE TO N WEST ST RAMP",-76.1589208760469,43.0519944259544,8.6043956043956
"2244",13009794,51,99,0,0,"WEST ST TO ADAMS ST RAMP",-76.155901863559,43.0425104504537,6.42857142857143
"2245",12578175,101,109,100,108,"DELL ST",-76.1211393666197,43.0418066653402,3.46153846153846
"2246",12578893,1001,1025,1000,1024,"SALT SPRINGS RD",-76.0974475856368,43.0472263830366,1.68131868131868
"2247",12573887,103,199,102,198,"S SALINA ST",-76.1521856660173,43.0505352123375,8.50549450549451
"2248",12573609,301,399,300,398,"TIOGA ST",-76.1631474378597,43.0456016552834,5.83516483516483
